Date, Close/Last, Volume, Open, High, Low
10/17/2019, $53.86, 3885213, $54.05, $54.21, $53.69
10/16/2019, $53.67, 4425752, $54.16, $54.6, $53.655
10/15/2019, $54.16, 3545529, $53.99, $54.78, $53.65
10/14/2019, $54.03, 1954963, $53.72, $54.3, $53.72
10/11/2019, $53.92, 3067811, $54.37, $54.61, $53.88
10/10/2019, $53.67, 2860376, $52.7, $53.84, $52.6
10/09/2019, $53.49, 3717760, $53.57, $54.14, $53.13
10/08/2019, $53.03, 3753307, $52.73, $53.715, $52.41
10/07/2019, $53.04, 2801296, $53, $53.45, $52.78
10/04/2019, $52.79, 2871283, $52.16, $52.99, $52.16
10/03/2019, $52.26, 4533526, $52.04, $52.44, $51.26
10/02/2019, $52.04, 5532440, $52.72, $53, $51.19
10/01/2019, $53.37, 4234103, $54.29, $54.9, $53.29
09/30/2019, $54.01, 3842700, $54.4, $54.69, $53.73
09/27/2019, $54.34, 3162195, $54.9, $55.17, $54.06
09/26/2019, $54.58, 2558808, $54.87, $55.18, $54.44
09/25/2019, $54.82, 2120577, $54.76, $55.34, $54.52
09/24/2019, $54.73, 3429240, $54.94, $55.18, $54.07
09/23/2019, $54.48, 3244157, $54.35, $54.76, $53.96
09/20/2019, $54.49, 7081985, $55.16, $55.44, $54.27
09/19/2019, $55.08, 4070728, $56.09, $56.21, $55.06
09/18/2019, $56.23, 4517418, $55.7, $56.49, $55.6
09/17/2019, $55.73, 4281421, $55.25, $56.28, $55.21
09/16/2019, $55.81, 4727300, $54.39, $55.86, $54.06
09/13/2019, $55.79, 4400799, $55.98, $56.3524, $55.65
09/12/2019, $54.98, 2963452, $54.79, $55.465, $54.3
09/11/2019, $54.71, 5496018, $53.47, $54.86, $53.04
09/10/2019, $53.38, 3196232, $53.29, $53.63, $52.88
09/09/2019, $53.08, 3127554, $52.14, $53.295, $51.82
09/06/2019, $52.14, 2773605, $52.75, $53.15, $52.08
09/05/2019, $52.52, 3236445, $52.6, $53.13, $52.44
09/04/2019, $52.1, 3166998, $51.83, $52.29, $51.01
09/03/2019, $51.38, 4297988, $51.89, $52.24, $50.91
08/30/2019, $52.32, 3274715, $52.6, $53.19, $52.18
08/29/2019, $52.3, 3851890, $51.66, $52.39, $51.605
08/28/2019, $51.16, 2614885, $50.24, $51.52, $50.12
08/27/2019, $50.49, 2519088, $50.97, $51.12, $50.19
08/26/2019, $50.69, 3608750, $50.94, $51.16, $50.24
08/23/2019, $50.56, 4692193, $50.95, $51.94, $50.23
08/22/2019, $51.19, 3472220, $50.81, $51.57, $50.66
08/21/2019, $50.59, 2097666, $50.41, $50.89, $50.35
08/20/2019, $50.02, 2296956, $50.45, $50.47, $49.73
08/19/2019, $50.64, 3540089, $50.33, $50.95, $50.3
08/16/2019, $49.79, 2997225, $48.7, $50.01, $48.55
08/15/2019, $48.21, 2935637, $48.91, $49.04, $48.0896
08/14/2019, $48.76, 3654190, $49.42, $49.44, $48.22
08/13/2019, $49.92, 3242337, $49.4, $50.95, $49.36
08/12/2019, $50.05, 2112122, $50.02, $50.15, $49.54
08/09/2019, $50.45, 2594292, $50.23, $50.76, $50.0615
08/08/2019, $50.49, 3673345, $50.24, $50.8, $49.91
08/07/2019, $49.93, 3592429, $49.18, $50.165, $48.77
08/06/2019, $49.71, 3234929, $49.39, $49.79, $49.05
08/05/2019, $48.96, 5156510, $50, $50, $48.4
08/02/2019, $50.62, 3142474, $50.84, $50.97, $50.25
08/01/2019, $50.96, 4588143, $51.53, $52.28, $50.42
07/31/2019, $51.53, 4985480, $52.55, $52.71, $51.3946
07/30/2019, $52.55, 2794398, $52.55, $52.8, $52.15
07/29/2019, $52.88, 3785900, $53.15, $53.69, $52.69
07/26/2019, $53.25, 5835404, $54.86, $54.86, $53.14
07/25/2019, $54.91, 8684152, $53.33, $55.94, $52.41
07/24/2019, $54.72, 4756563, $54, $54.94, $53.85
07/23/2019, $54.12, 3399875, $52.75, $54.25, $52.73
07/22/2019, $52.68, 3567169, $52.31, $53.095, $52.27
07/19/2019, $52.02, 4285522, $52.53, $52.9349, $52
07/18/2019, $52.44, 2969491, $52.17, $52.73, $51.9
07/17/2019, $52.3, 3712772, $53.13, $53.13, $52.265
07/16/2019, $53.28, 3601093, $52.28, $53.785, $52.28
07/15/2019, $52.26, 3191442, $52.35, $53, $52.18
07/12/2019, $52.51, 2643132, $52, $52.81, $51.82
07/11/2019, $51.84, 2094558, $52.17, $52.23, $51.77
07/10/2019, $51.86, 3223980, $51.91, $52.34, $51.72
07/09/2019, $51.69, 3122088, $51.71, $52.24, $51.47
07/08/2019, $52.08, 3164718, $51.6, $52.29, $51.41
07/05/2019, $51.88, 2113246, $51.85, $52.25, $51.46
07/03/2019, $51.89, 2716995, $51.77, $52.23, $51.58
07/02/2019, $51.43, 2909522, $51.91, $52.25, $51.03
07/01/2019, $51.54, 3352178, $51.2, $51.83, $51.045
06/28/2019, $50.78, 5965414, $50.96, $51.18, $50.65
06/27/2019, $50.74, 3856748, $50.76, $51.47, $50.5
06/26/2019, $50.7, 3847570, $51.07, $51.38, $50.35
06/25/2019, $51, 2953988, $51.12, $51.61, $50.955
06/24/2019, $51.22, 2384179, $51.46, $51.5, $50.91
06/21/2019, $51.25, 4733668, $51.52, $51.99, $51.12
06/20/2019, $51.52, 3884333, $51.82, $51.905, $51.03
06/19/2019, $51.51, 3903733, $52, $52.1, $50.89
06/18/2019, $51.7, 3068900, $51.43, $52.46, $51.16
06/17/2019, $51.18, 2811221, $51.61, $51.7, $51.07
06/14/2019, $51.82, 2535282, $52.54, $52.59, $51.3758
06/13/2019, $52.38, 4241808, $51.11, $52.75, $51.07
06/12/2019, $50.81, 2572791, $50.59, $51.11, $50.42
06/11/2019, $50.58, 2949035, $50.56, $51.136, $50.27
06/10/2019, $50.3, 3016632, $50.85, $51.33, $50.28
06/07/2019, $50.37, 2032364, $50.16, $50.96, $50.08
06/06/2019, $49.98, 2385921, $50.25, $50.5, $49.54
06/05/2019, $50.22, 4456206, $49.59, $50.29, $49.4
06/04/2019, $48.95, 6212733, $48.24, $49.22, $48.17
06/03/2019, $47.79, 5231218, $47.6, $48.35, $47.395
05/31/2019, $47.6, 5193949, $48.91, $49.01, $47.441
05/30/2019, $49.39, 2792344, $49.57, $49.89, $49.06
05/29/2019, $49.56, 3703345, $50.15, $50.15, $49.105
05/28/2019, $50.03, 3446591, $50.73, $50.93, $49.985
05/24/2019, $51.15, 2311899, $51.11, $51.56, $50.88
05/23/2019, $50.96, 5438233, $52.05, $52.05, $50.36
05/22/2019, $52.57, 3192122, $53.24, $53.52, $52.52
05/21/2019, $53.37, 3471360, $52.55, $53.435, $52.4
05/20/2019, $52.01, 2658173, $51.78, $52.51, $51.73
05/17/2019, $52.24, 2173579, $52.06, $52.975, $51.95
05/16/2019, $52.59, 3176112, $52.17, $53.01, $52
05/15/2019, $52.01, 3086639, $51.01, $52.44, $50.71
05/14/2019, $51.65, 2616060, $51.12, $51.9387, $50.9
05/13/2019, $51.04, 3285743, $51.77, $51.84, $50.78
05/10/2019, $52.74, 2564719, $52.15, $52.88, $51.18
05/09/2019, $52.46, 2749105, $51.9, $52.52, $51.8
05/08/2019, $52.41, 3464828, $51.89, $52.885, $51.61
